forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,35-59,quantile,0.75,1421,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,35-59,quantile,0.9,1437,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,35-59,quantile,0.975,1459,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.025,3493,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.1,3505,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.25,3519,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.5,3539,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.75,3566,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.9,3596,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,60-79,quantile,0.975,3641,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.025,4044,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.1,4057,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.25,4071,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.5,4090,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.75,4114,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.9,4141,COVID-19
2023-03-21,-23 day ahead inc hosp,2023-02-26,DE,80+,quantile,0.975,4178,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.025,195,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.1,195,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.25,195,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.5,198,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.75,203,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.9,207,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00-04,quantile,0.975,211,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.025,9755,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.1,9790,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.25,9830,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.5,9885,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.75,9955,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.9,10035,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,00+,quantile,0.975,10147,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.025,53,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.1,53,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.25,53,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.5,54,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.75,55,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.9,56,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,05-14,quantile,0.975,57,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.025,634,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.1,637,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.25,640,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.5,646,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.75,653,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.9,662,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,15-34,quantile,0.975,675,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.025,1379,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.1,1386,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.25,1394,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.5,1405,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.75,1418,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.9,1434,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,35-59,quantile,0.975,1455,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.025,3476,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.1,3488,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.25,3501,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.5,3520,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.75,3546,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.9,3575,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,60-79,quantile,0.975,3617,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.025,4016,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.1,4029,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.25,4043,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.5,4063,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.75,4087,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.9,4115,COVID-19
2023-03-21,-22 day ahead inc hosp,2023-02-27,DE,80+,quantile,0.975,4153,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.025,197,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.1,197,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.25,197,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.5,200,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.75,205,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.9,209,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00-04,quantile,0.975,214,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.025,10121,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.1,10162,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.25,10207,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.5,10271,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.75,10352,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.9,10442,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,00+,quantile,0.975,10569,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.025,55,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.1,55,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.25,55,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.5,56,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.75,57,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.9,58,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,05-14,quantile,0.975,59,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.025,695,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.1,699,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.25,703,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.5,710,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.75,719,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.9,730,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,15-34,quantile,0.975,746,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.025,1439,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.1,1448,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.25,1458,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.5,1471,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.75,1488,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.9,1508,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,35-59,quantile,0.975,1534,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.025,3571,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.1,3585,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.25,3601,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.5,3624,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.75,3653,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.9,3686,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,60-79,quantile,0.975,3733,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.025,4159,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.1,4173,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.25,4189,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.5,4210,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.75,4237,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.9,4268,COVID-19
2023-03-21,-21 day ahead inc hosp,2023-02-28,DE,80+,quantile,0.975,4310,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.025,202,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.1,202,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.25,202,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.5,205,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.75,210,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.9,214,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00-04,quantile,0.975,218,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.025,9882,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.1,9926,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.25,9974,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.5,10041,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.75,10125,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.9,10219,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,00+,quantile,0.975,10349,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.025,59,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.1,59,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.25,59,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.5,60,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.75,61,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.9,62,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,05-14,quantile,0.975,63,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.025,682,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.1,686,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.25,691,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.5,698,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.75,708,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.9,719,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,15-34,quantile,0.975,734,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.025,1468,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.1,1477,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.25,1488,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.5,1502,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.75,1520,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.9,1540,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,35-59,quantile,0.975,1567,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.025,3462,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.1,3476,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.25,3492,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.5,3515,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.75,3544,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.9,3577,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,60-79,quantile,0.975,3624,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.025,4005,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.1,4020,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.25,4037,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.5,4060,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.75,4090,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.9,4123,COVID-19
2023-03-21,-20 day ahead inc hosp,2023-03-01,DE,80+,quantile,0.975,4168,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.025,194,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.1,194,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.25,195,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.5,199,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.75,203,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.9,207,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00-04,quantile,0.975,211,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.025,9459,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.1,9501,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.25,9549,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.5,9614,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.75,9695,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.9,9786,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,00+,quantile,0.975,9911,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.025,55,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.1,55,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.25,55,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.5,56,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.75,57,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.9,58,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,05-14,quantile,0.975,59,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.025,648,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.1,652,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.25,657,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.5,663,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.75,672,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.9,681,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,15-34,quantile,0.975,695,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.025,1394,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.1,1403,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.25,1412,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.5,1426,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.75,1442,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.9,1460,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,35-59,quantile,0.975,1484,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.025,3331,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.1,3345,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.25,3361,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.5,3383,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.75,3411,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.9,3443,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,60-79,quantile,0.975,3487,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.025,3832,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.1,3847,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.25,3864,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.5,3888,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.75,3917,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.9,3951,COVID-19
2023-03-21,-19 day ahead inc hosp,2023-03-02,DE,80+,quantile,0.975,3998,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.025,186,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.1,187,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.25,190,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.5,193,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.75,197,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.9,200,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00-04,quantile,0.975,204,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.025,9086,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.1,9127,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.25,9173,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.5,9235,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.75,9313,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.9,9400,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,00+,quantile,0.975,9519,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.025,59,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.1,59,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.25,59,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.5,60,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.75,61,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.9,62,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,05-14,quantile,0.975,63,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.025,611,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.1,614,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.25,618,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.5,623,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.75,630,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.9,637,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,15-34,quantile,0.975,647,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.025,1347,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.1,1355,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.25,1364,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.5,1376,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.75,1391,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.9,1407,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,35-59,quantile,0.975,1429,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.025,3150,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.1,3163,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.25,3178,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.5,3199,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.75,3226,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.9,3256,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,60-79,quantile,0.975,3297,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.025,3726,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.1,3742,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.25,3759,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.5,3784,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.75,3815,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.9,3850,COVID-19
2023-03-21,-18 day ahead inc hosp,2023-03-03,DE,80+,quantile,0.975,3899,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.025,183,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.1,184,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.25,187,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.5,190,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.75,193,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.9,196,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00-04,quantile,0.975,200,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.025,8774,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.1,8814,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.25,8858,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.5,8919,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.75,8994,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.9,9078,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,00+,quantile,0.975,9194,COVID-19
2023-03-21,-17 day ahead inc hosp,2023-03-04,DE,05-14,quantile,0.025,63,COVID-19
