forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,35-59,quantile,0.75,1073,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,35-59,quantile,0.9,1084,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,35-59,quantile,0.975,1099,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.025,2355,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.1,2362,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.25,2369,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.5,2380,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.75,2395,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.9,2410,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,60-79,quantile,0.975,2433,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.025,2756,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.1,2764,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.25,2774,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.5,2786,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.75,2800,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.9,2816,COVID-19
2023-03-04,-23 day ahead inc hosp,2023-02-09,DE,80+,quantile,0.975,2836,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.025,168,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.1,168,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.25,168,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.5,169,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.75,171,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.9,173,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00-04,quantile,0.975,175,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.025,7110,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.1,7134,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.25,7160,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.5,7194,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.75,7236,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.9,7280,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,00+,quantile,0.975,7339,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.025,75,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.1,75,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.25,75,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.5,77,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.75,78,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.9,79,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,05-14,quantile,0.975,80,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.025,452,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.1,455,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.25,461,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.5,471,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.75,489,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.9,518,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,15-34,quantile,0.975,575,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.025,1064,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.1,1070,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.25,1076,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.5,1084,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.75,1094,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.9,1106,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,35-59,quantile,0.975,1123,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.025,2449,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.1,2457,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.25,2465,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.5,2476,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.75,2489,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.9,2504,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,60-79,quantile,0.975,2524,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.025,2890,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.1,2898,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.25,2907,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.5,2919,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.75,2932,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.9,2946,COVID-19
2023-03-04,-22 day ahead inc hosp,2023-02-10,DE,80+,quantile,0.975,2965,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.025,169,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.1,169,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.25,169,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.5,170,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.75,172,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.9,174,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00-04,quantile,0.975,177,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.025,7167,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.1,7191,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.25,7216,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.5,7248,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.75,7286,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.9,7326,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,00+,quantile,0.975,7378,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.025,73,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.1,73,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.25,74,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.5,75,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.75,77,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.9,78,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,05-14,quantile,0.975,79,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.025,446,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.1,449,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.25,454,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.5,464,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.75,481,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.9,506,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,15-34,quantile,0.975,553,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.025,1085,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.1,1091,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.25,1097,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.5,1106,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.75,1117,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.9,1129,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,35-59,quantile,0.975,1146,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.025,2477,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.1,2485,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.25,2493,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.5,2503,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.75,2516,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.9,2530,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,60-79,quantile,0.975,2549,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.025,2902,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.1,2910,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.25,2919,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.5,2930,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.75,2942,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.9,2954,COVID-19
2023-03-04,-21 day ahead inc hosp,2023-02-11,DE,80+,quantile,0.975,2971,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.025,169,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.1,169,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.25,169,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.5,170,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.75,172,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.9,174,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00-04,quantile,0.975,176,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.025,7242,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.1,7262,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.25,7283,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.5,7310,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.75,7340,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.9,7370,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,00+,quantile,0.975,7409,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.025,75,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.1,75,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.25,76,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.5,77,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.75,79,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.9,80,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,05-14,quantile,0.975,81,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.025,454,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.1,458,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.25,463,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.5,471,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.75,485,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.9,504,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,15-34,quantile,0.975,536,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.025,1084,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.1,1090,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.25,1096,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.5,1104,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.75,1114,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.9,1125,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,35-59,quantile,0.975,1141,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.025,2502,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.1,2508,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.25,2515,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.5,2523,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.75,2533,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.9,2543,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,60-79,quantile,0.975,2556,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.025,2940,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.1,2947,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.25,2955,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.5,2964,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.75,2974,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.9,2984,COVID-19
2023-03-04,-20 day ahead inc hosp,2023-02-12,DE,80+,quantile,0.975,2997,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.025,169,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.1,169,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.25,169,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.5,170,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.75,172,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.9,174,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00-04,quantile,0.975,176,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.025,7319,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.1,7335,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.25,7350,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.5,7369,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.75,7390,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.9,7410,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,00+,quantile,0.975,7435,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.025,74,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.1,74,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.25,75,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.5,76,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.75,78,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.9,79,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,05-14,quantile,0.975,80,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.025,467,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.1,470,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.25,475,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.5,482,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.75,494,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.9,508,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,15-34,quantile,0.975,532,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.025,1093,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.1,1098,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.25,1103,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.5,1110,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.75,1118,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.9,1127,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,35-59,quantile,0.975,1139,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.025,2505,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.1,2510,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.25,2515,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.5,2521,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.75,2528,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.9,2535,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,60-79,quantile,0.975,2543,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.025,2989,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.1,2995,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.25,3001,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.5,3009,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.75,3017,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.9,3025,COVID-19
2023-03-04,-19 day ahead inc hosp,2023-02-13,DE,80+,quantile,0.975,3035,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.025,148,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.1,148,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.25,148,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.5,149,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.75,151,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.9,153,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00-04,quantile,0.975,155,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.025,7776,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.1,7791,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.25,7805,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.5,7822,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.75,7841,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.9,7858,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,00+,quantile,0.975,7880,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.025,74,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.1,75,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.25,76,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.5,78,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.75,79,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.9,80,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,05-14,quantile,0.975,82,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.025,502,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.1,505,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.25,510,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.5,517,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.75,527,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.9,539,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,15-34,quantile,0.975,558,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.025,1150,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.1,1155,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.25,1160,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.5,1167,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.75,1174,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.9,1182,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,35-59,quantile,0.975,1193,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.025,2678,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.1,2684,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.25,2689,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.5,2696,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.75,2703,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.9,2710,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,60-79,quantile,0.975,2719,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.025,3196,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.1,3203,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.25,3209,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.5,3217,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.75,3225,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.9,3233,COVID-19
2023-03-04,-18 day ahead inc hosp,2023-02-14,DE,80+,quantile,0.975,3242,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.025,158,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.1,158,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.25,158,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.5,159,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.75,161,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.9,163,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00-04,quantile,0.975,165,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.025,8216,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.1,8229,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.25,8242,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.5,8256,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.75,8271,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.9,8285,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,00+,quantile,0.975,8302,COVID-19
2023-03-04,-17 day ahead inc hosp,2023-02-15,DE,05-14,quantile,0.025,70,COVID-19
