forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,35-59,quantile,0.75,1319,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,35-59,quantile,0.9,1325,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,35-59,quantile,0.975,1332,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.025,3222,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.1,3233,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.25,3246,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.5,3264,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.75,3287,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.9,3314,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,60-79,quantile,0.975,3352,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.025,3838,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.1,3849,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.25,3862,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.5,3878,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.75,3899,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.9,3921,COVID-19
2023-03-15,-23 day ahead inc hosp,2023-02-20,DE,80+,quantile,0.975,3952,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.025,185,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.1,185,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.25,185,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.5,186,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.75,188,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.9,191,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00-04,quantile,0.975,194,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.025,9074,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.1,9102,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.25,9132,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.5,9174,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.75,9226,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.9,9284,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,00+,quantile,0.975,9365,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.025,50,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.1,50,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.25,51,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.5,51,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.75,52,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.9,53,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,05-14,quantile,0.975,54,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.025,544,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.1,544,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.25,546,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.5,548,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.75,551,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.9,556,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,15-34,quantile,0.975,564,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.025,1292,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.1,1295,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.25,1298,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.5,1303,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.75,1309,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.9,1316,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,35-59,quantile,0.975,1325,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.025,3222,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.1,3234,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.25,3247,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.5,3265,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.75,3288,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.9,3314,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,60-79,quantile,0.975,3352,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.025,3779,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.1,3791,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.25,3804,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.5,3821,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.75,3843,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.9,3866,COVID-19
2023-03-15,-22 day ahead inc hosp,2023-02-21,DE,80+,quantile,0.975,3898,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.025,193,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.1,193,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.25,193,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.5,194,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.75,196,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.9,199,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00-04,quantile,0.975,201,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.025,9340,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.1,9369,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.25,9402,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.5,9446,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.75,9500,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.9,9560,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,00+,quantile,0.975,9641,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.025,51,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.1,51,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.25,51,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.5,52,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.75,53,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.9,54,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,05-14,quantile,0.975,55,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.025,560,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.1,561,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.25,562,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.5,565,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.75,568,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.9,573,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,15-34,quantile,0.975,581,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.025,1273,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.1,1277,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.25,1281,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.5,1286,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.75,1293,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.9,1301,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,35-59,quantile,0.975,1311,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.025,3306,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.1,3319,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.25,3333,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.5,3352,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.75,3376,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.9,3403,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,60-79,quantile,0.975,3441,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.025,3952,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.1,3965,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.25,3979,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.5,3997,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.75,4019,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.9,4043,COVID-19
2023-03-15,-21 day ahead inc hosp,2023-02-22,DE,80+,quantile,0.975,4076,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.025,193,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.1,193,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.25,193,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.5,194,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.75,196,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.9,199,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00-04,quantile,0.975,201,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.025,9545,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.1,9577,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.25,9612,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.5,9659,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.75,9717,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.9,9779,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,00+,quantile,0.975,9864,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.025,49,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.1,49,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.25,50,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.5,51,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.75,52,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.9,53,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,05-14,quantile,0.975,54,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.025,582,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.1,583,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.25,585,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.5,587,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.75,591,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.9,597,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,15-34,quantile,0.975,605,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.025,1330,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.1,1334,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.25,1338,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.5,1344,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.75,1351,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.9,1358,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,35-59,quantile,0.975,1369,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.025,3358,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.1,3371,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.25,3386,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.5,3406,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.75,3431,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.9,3458,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,60-79,quantile,0.975,3496,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.025,4028,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.1,4042,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.25,4057,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.5,4078,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.75,4103,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.9,4130,COVID-19
2023-03-15,-20 day ahead inc hosp,2023-02-23,DE,80+,quantile,0.975,4166,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.025,194,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.1,194,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.25,194,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.5,196,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.75,198,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.9,201,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00-04,quantile,0.975,203,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.025,9692,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.1,9728,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.25,9767,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.5,9819,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.75,9883,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.9,9953,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,00+,quantile,0.975,10047,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.025,53,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.1,53,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.25,54,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.5,55,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.75,56,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.9,57,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,05-14,quantile,0.975,58,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.025,608,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.1,610,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.25,612,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.5,615,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.75,620,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.9,625,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,15-34,quantile,0.975,634,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.025,1333,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.1,1337,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.25,1342,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.5,1349,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.75,1358,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.9,1367,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,35-59,quantile,0.975,1379,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.025,3439,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.1,3453,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.25,3469,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.5,3490,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.75,3517,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.9,3546,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,60-79,quantile,0.975,3586,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.025,4058,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.1,4074,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.25,4091,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.5,4114,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.75,4143,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.9,4174,COVID-19
2023-03-15,-19 day ahead inc hosp,2023-02-24,DE,80+,quantile,0.975,4216,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.025,196,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.1,196,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.25,196,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.5,199,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.75,201,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.9,203,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00-04,quantile,0.975,206,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.025,9738,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.1,9777,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.25,9819,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.5,9875,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.75,9944,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.9,10019,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,00+,quantile,0.975,10119,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.025,51,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.1,51,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.25,52,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.5,53,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.75,54,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.9,55,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,05-14,quantile,0.975,57,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.025,623,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.1,625,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.25,628,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.5,632,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.75,637,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.9,643,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,15-34,quantile,0.975,652,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.025,1349,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.1,1354,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.25,1359,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.5,1366,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.75,1375,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.9,1385,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,35-59,quantile,0.975,1399,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.025,3473,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.1,3488,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.25,3505,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.5,3528,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.75,3556,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.9,3587,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,60-79,quantile,0.975,3629,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.025,4036,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.1,4054,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.25,4072,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.5,4098,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.75,4129,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.9,4163,COVID-19
2023-03-15,-18 day ahead inc hosp,2023-02-25,DE,80+,quantile,0.975,4209,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.025,199,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.1,199,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.25,199,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.5,202,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.75,204,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.9,207,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00-04,quantile,0.975,209,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.025,9787,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.1,9826,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.25,9868,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.5,9925,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.75,9994,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.9,10069,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,00+,quantile,0.975,10170,COVID-19
2023-03-15,-17 day ahead inc hosp,2023-02-26,DE,05-14,quantile,0.025,52,COVID-19
